,text,airline_sentiment_score
35536,pasa,-1
35537,mismo,-1
35538,llamar,-1
35539,telf,-1
35540,senores,-1
35541,si,-1
35542,pago,-1
35543,facturar,-1
35544,maleta,-1
35545,quiero,-1
35546,esperar,-1
35547,llegada,-1
35548,destino,-1
35549,hola,-1
35550,perdiste,-1
35551,maleta,-1
35552,aun,-1
35553,noticias,-1
35554,hacemos,-1
35555,enamoramkd,0
35556,comunicacion,0
35557,transparencia,0
35558,lacolumna,0
35559,enamoramkd,0
35560,enamorandoalconsumidor,0
35561,vamos,0
35562,salto,0
35563,corto,0
35564,dia,0
35565,dejandobbilbao,0
35566,destino,0
35567,desconocido,0
35568,iberia,0
35569,volandovoy,0
35570,iberia,-1
35571,pasado,-1
35572,ryanair,-1
35573,nunca,-1
35574,pasa,-1
35575,ib,-1
35576,ida,1
35577,vuelta,1
35578,voy,1
35579,navidades,1
35580,bajo,0
35581,coste,0
35582,va,0
35583,rodado,0
35584,alguna,0
35585,incidencia,0
35586,viajo,0
35587,uds,0
35588,proximamente,0
35589,necesito,0
35590,facturar,0
35591,carro,0
35592,bebe,0
35593,va,0
35594,maleta,0
35595,transporte,0
35596,felicitando,-1
35597,pascuas,-1
35598,tiempo,-1
35599,promedio,-1
35600,tardan,-1
35601,procesar,-1
35602,reclamo,-1
35603,traves,-1
35604,centro,-1
35605,ayuda,-1
35606,llevo,-1
35607,semanas,-1
35608,novedad,-1
35609,norwegian,0
35610,desafia,0
35611,iberia,0
35612,lanza,0
35613,vuelos,0
35614,madrid,0
35615,eeuu,0
35616,prepara,0
35617,asalto,0
35618,latinoamerica,0
35619,via,0
35620,mismo,0
35621,conecto,0
35622,iberia,0
35623,plus,0
35624,cambiar,0
35625,fecha,0
35626,regreso,0
35627,recuperarl,0
35628,inocentes,0
35629,traian,0
35630,ayer,-1
35631,noche,-1
35632,estan,-1
35633,estudiando,-1
35634,caso,-1
35635,sencillo,-1
35636,saque,-1
35637,pasaje,-1
35638,llegar,-1
35639,gran,-1
35640,canaria,-1
35641,dos,-1
35642,media,-1
35643,jajajajaja,0
35644,empresa,0
35645,pobres,0
35646,clientes,0
35647,creo,0
35648,parecido,0
35649,priority,0
35650,boarding,0
35651,ryanair,0
35652,parecen,-1
35653,mala,-1
35654,opcion,-1
35655,experiencia,-1
35656,creo,-1
35657,quedo,-1
35658,airfrance,-1
35659,tap,-1
35660,disculpe,-1
35661,conversacion,-1
35662,refiere,-1
35663,mensaje,-1
35664,enviado,-1
35665,dice,-1
35666,siempre,-1
35667,recomendamos,-1
35668,ibe,-1
35669,dos,-1
35670,horas,-1
35671,retraso,-1
35672,iberia,-1
35673,cayendo,-1
35674,mas,-1
35675,bajo,-1
35676,cualquier,-1
35677,low,-1
35678,cost,-1
35679,verguenza,-1
35680,espana,-1
35681,holacolombia,1
35682,excelente,1
35683,aerolinea,1
35684,viajado,1
35685,ocasiones,1
35686,btamadridfrankfurt,1
35687,excelente,1
35688,servicio,1
35689,bordo,1
35690,trabajadores,-1
35691,handling,-1
35692,iberia,-1
35693,convocan,-1
35694,cuatro,-1
35695,jornadas,-1
35696,paros,-1
35697,parciales,-1
35698,prat,-1
35699,sido,-1
35700,sigue,-1
35701,siendo,-1
35702,penoso,-1
35703,seguimos,-1
35704,respuestas,-1
35705,novuelesconiberia,-1
35706,sigo,-1
35707,diciendo,-1
35708,vergonzoso,-1
35709,empresa,-1
35710,maletas,-1
35711,desentiende,-1
35712,operadora,-1
35713,desentiende,-1
35714,mando,-1
35715,ema,-1
35716,iphone,1
35717,ipad,1
35718,safari,1
35719,chrome,1
35720,archivos,1
35721,llamado,1
35722,dicen,1
35723,chrome,1
35724,ok,1
35725,ohh,0
35726,espero,0
35727,grave,0
35728,saludo,0
35729,servicio,-1
35730,atencion,-1
35731,cliente,-1
35732,telefonico,-1
35733,nefasto,-1
35734,creo,-1
35735,qu,-1
35736,pobre,-1
35737,infeliz,-1
35738,volando,-1
35739,peor,-1
35740,linea,-1
35741,aerea,-1
35742,europea,-1
35743,espero,-1
35744,elegido,-1
35745,apenas,-1
35746,precio,-1
35747,despues,-1
35748,ahorrar,-1
35749,mas,-1
35750,ano,-1
35751,viajar,-1
35752,gracias,-1
35753,amargarnos,-1
35754,vacaciones,-1
35755,vuelo,-1
35756,cancelado,-1
35757,pier,-1
35758,buenas,-1
35759,duda,-1
35760,si,-1
35761,huelga,-1
35762,equipajes,-1
35763,solo,-1
35764,hoy,-1
35765,martes,-1
35766,ta,-1
35767,mas,-1
35768,minutos,-1
35769,telefono,-1
35770,imposible,-1
35771,hablar,-1
35772,debido,-1
35773,problema,-1
35774,conexion,-1
35775,l,-1
35776,esp,1
35777,espectacular,1
35778,paso,1
35779,iberia,1
35780,airbus,1
35781,frente,1
35782,oficina,1
35783,posicion,1
35784,perdonen,1
35785,iba,1
35786,avion,1
35787,pasa,1
35788,olvido,1
35789,darme,1
35790,solicita,1
35791,licencia,1
35792,uk,1
35793,prevision,1
35794,brexit,1
35795,duro,1
35796,formacion,-1
35797,guede,-1
35798,prueba,-1
35799,regreso,-1
35800,brayan,-1
35801,vejar,-1
35802,titular,-1
35803,huachipato,-1
35804,tres,-1
35805,meses,-1
35806,despues,-1
35807,desastre,-1
35808,muchas,-1
35809,gracias,-1
35810,compra,-1
35811,conjunta,-1
35812,pagina,-1
35813,web,-1
35814,solo,-1
35815,equipaje,-1
35816,mano,-1
35817,entonces,-1
35818,supongo,-1
35819,ahi,-1
35820,n,-1
35821,ryanair,0
35822,huelga,0
35823,menos,0
35824,mal,0
35825,vuelo,0
35826,iberia,0
35827,podrias,0
35828,decirme,0
35829,enviado,0
35830,correo,0
35831,foto,0
35832,email,0
35833,reserva,0
35834,volvere,-1
35835,viajar,-1
35836,iberia,-1
35837,pesima,-1
35838,atencion,-1
35839,perdieron,-1
35840,maleta,-1
35841,regreso,-1
35842,despues,-1
35843,meses,-1
35844,kilos,-1
35845,menos,-1
35846,asi,-1
35847,facilcansado,-1
35848,esperar,-1
35849,pasajero,-1
35850,sale,-1
35851,sienta,-1
35852,ala,-1
35853,avion,-1
35854,depende,0
35855,cada,0
35856,margen,0
35857,va,-1
35858,tener,-1
35859,problemas,-1
35860,viajando,-1
35861,ryanair,-1
35862,pierna,-1
35863,entrara,-1
35864,bien,-1
35865,debajo,-1
35866,asiento,-1
35867,delante,-1
35868,piloto,1
35869,iberia,1
35870,arrasa,1
35871,dijo,1
35872,pasajeros,1
35873,llegar,1
35874,vigo,1
35875,asi,-1
35876,dejado,-1
35877,american,-1
35878,airlines,-1
35879,bici,-1
35880,mayalen,-1
35881,noriega,-1
35882,ryanair,-1
35883,ibiera,-1
35884,american,-1
35885,airlines,-1
35886,ta,-1
35887,prevista,0
35888,huelga,0
35889,va,0
35890,afectar,0
35891,vuelos,0
35892,vida,0
35893,moderna,0
35894,aplaudir,0
35895,aterriza,0
35896,avion,0
35897,ryanair,0
35898,buenos,0
35899,dias,0
35900,inconvenientes,0
35901,comunicarme,0
35902,ayudan,0
35903,algun,0
35904,numero,0
35905,alterno,0
35906,necesito,0
35907,tempora,-1
35908,mores,-1
35909,ahora,-1
35910,conformar,-1
35911,vulgar,-1
35912,rifa,-1
35913,estilo,-1
35914,ryanair,-1
35915,desorganizados,-1
35916,impresentables,-1
35917,espero,-1
35918,compensacion,-1
35919,obviamente,-1
35920,devolucion,-1
35921,importe,-1
35922,d,-1
35923,tambien,-1
35924,pagamos,-1
35925,ecuatorianos,-1
35926,mantenidos,-1
35927,rc,-1
35928,directora,0
35929,general,0
35930,iberia,0
35931,considera,0
35932,transformacion,0
35933,digital,0
35934,recobra,0
35935,gracias,1
35936,acabo,1
35937,aterrizar,1
35938,ademas,-1
35939,hojas,-1
35940,reclamacion,-1
35941,avion,-1
35942,preceptivo,-1
35943,absolutamente,-1
35944,inaceptable,-1
35945,comportamiento,-1
35946,lloro,-1
35947,conmigo,-1
35948,misma,-1
35949,llego,-1
35950,calma,-1
35951,aeropuerto,-1
35952,paso,-1
35953,control,-1
35954,recorro,-1
35955,puertas,-1
35956,tenerlas,-1
35957,controlad,-1
35958,turquia,-1
35959,aviacion,-1
35960,iberia,-1
35961,nueve,-1
35962,companias,-1
35963,cancelan,-1
35964,vuelos,-1
35965,turquia,-1
35966,fb,-1
35967,cx,-1
35968,deficiente,-1
35969,random,-1
35970,asqueroso,-1
35971,ryanair,0
35972,conforma,0
35973,solo,0
35974,vuelos,0
35975,tech,0
35976,news,0
35977,trabajadores,-1
35978,handling,-1
35979,convocan,-1
35980,cuatro,-1
35981,jornadas,-1
35982,paros,-1
35983,parciales,-1
35984,prat,-1
35985,falla,-1
35986,si,-1
35987,mirado,-1
35988,varias,-1
35989,veces,-1
35990,vuelos,-1
35991,ryanair,-1
35992,pasas,-1
35993,incognito,-1
35994,cambias,-1
35995,ordenador,-1
35996,magicamente,-1
35997,bajan,-1
35998,precio,-1
35999,si,0
36000,alguien,0
36001,lee,0
36002,contacte,0
36003,favor,0
36004,entrevista,-1
36005,maquina,-1
36006,fitness,-1
36007,experiencial,-1
36008,secuestrados,-1
36009,eb,-1
36010,queretaro,-1
36011,vuelo,-1
36012,iberia,-1
36013,salio,-1
36014,madrid,-1
36015,cdmx,-1
36016,noviembre,-1
36017,real,0
36018,madrid,0
36019,compro,0
36020,avion,0
36021,privado,0
36022,ejem,0
36023,digo,0
36024,iberia,0
36025,presta,0
36026,tripulacion,-1
36027,cabina,-1
36028,ryanair,-1
36029,valencia,-1
36030,experiencia,-1
36031,pais,-1
36032,empleo,-1
36033,trabajo,-1
36034,valencia,-1
36035,traveltuesday,0
36036,madrid,0
36037,hace,-1
36038,ayer,-1
36039,puedo,-1
36040,logearme,-1
36041,pagina,-1
36042,algun,-1
36043,problema,-1
36044,nunca,1
36045,pense,1
36046,entrar,1
36047,familia,1
36048,vida,1
36049,siempre,1
36050,sorprende,1
36051,orgullo,1
36052,formar,1
36053,vueling,0
36054,bilbo,0
36055,ryanair,0
36056,biarritz,0
36057,santander,0
36058,mirado,0
36059,meses,0
36060,antelacion,0
36061,business,0
36062,class,0
36063,iberia,0
36064,airbus,0
36065,madrid,0
36066,to,0
36067,buenos,0
36068,aires,0
36069,via,0
36070,renfe,-1
36071,iberiano,-1
36072,pagan,-1
36073,billetes,-1
36074,familia,-1
36075,hice,-1
36076,cambio,-1
36077,billete,-1
36078,dia,-1
36079,dia,-1
36080,mismo,-1
36081,trayecto,-1
36082,misma,-1
36083,clase,-1
36084,pagina,-1
36085,web,-1
36086,nuevo,-1
36087,vuel,-1
36088,check,-1
36089,in,-1
36090,verguenza,-1
36091,asignan,-1
36092,fila,-1
36093,si,-1
36094,gusta,-1
36095,quieres,-1
36096,cambiarla,-1
36097,cobran,-1
36098,cumbre,-1
36099,dinamica,-1
36100,asignacion,-1
36101,puestos,-1
36102,mas,-1
36103,bien,-1
36104,reves,-1
36105,quiero,-1
36106,soltar,-1
36107,euros,-1
36108,ryanair,-1
36109,deja,-1
36110,pagar,-1
36111,pos,-1
36112,molt,-1
36113,ben,-1
36114,saben,-1
36115,ineficiente,-1
36116,perder,-1
36117,devolver,-1
36118,valijas,-1
36119,barajas,-1
36120,hacen,-1
36121,x,-1
36122,resolver,-1
36123,veo,0
36124,pais,0
36125,sigue,0
36126,noticia,0
36127,asi,0
36128,hola,0
36129,reservar,0
36130,vuelo,0
36131,ba,0
36132,navidad,0
36133,gustaria,0
36134,poder,0
36135,elegir,0
36136,asientos,0
36137,preferenciale,0
36138,nunca,1
36139,experiencia,1
36140,mejor,1
36141,nunca,1
36142,problemas,1
36143,super,1
36144,puntuales,1
36145,ib,1
36146,grande,1
36147,seguira,1
36148,siendolo,1
36149,foto,0
36150,avion,0
36151,boeing,0
36152,iberia,0
36153,vuelo,0
36154,madrid,0
36155,via,0
36156,buenos,0
36157,aires,0
36158,argentina,0
36159,ezeiza,0
36160,airport,0
36161,espero,0
36162,alguien,0
36163,ponga,0
36164,contacto,0
36165,conmigo,0
36166,solucioneis,0
36167,problema,0
36168,dejeis,0
36169,senora,0
36170,vuelo,0
36171,londres,0
36172,prat,0
36173,hora,0
36174,media,0
36175,retraso,0
36176,mujer,0
36177,necesita,0
36178,atencion,0
36179,medica,0
36180,mita,0
36181,casa,0
36182,colonia,0
36183,todavia,0
36184,puedo,0
36185,creer,0
36186,vuelo,0
36187,vuelta,0
36188,londres,0
36189,salido,0
36190,euros,0
36191,mas,0
36192,iberia,0
36193,salud,0
36194,republica,0
36195,fuerteventura,1
36196,dios,1
36197,mio,1
36198,muchcachoooo,1
36199,comida,0
36200,wifi,0
36201,sobrevolando,0
36202,hamburgo,0
36203,ilu,0
36204,magovituco,0
36205,wifi,0
36206,iberia,0
36207,emocion,0
36208,pasa,0
36209,estarte,0
36210,quieto,0
36211,jajajaja,0
36212,italia,-1
36213,abre,-1
36214,expediente,-1
36215,ryanair,-1
36216,informar,-1
36217,derechos,-1
36218,tras,-1
36219,cancelacion,-1
36220,noticias,-1
36221,feedly,-1
36222,vuelos,0
36223,directos,0
36224,buenos,0
36225,aires,0
36226,malaga,0
36227,palletways,-1
36228,iberia,-1
36229,amplia,-1
36230,cobertura,-1
36231,dos,-1
36232,nuevos,-1
36233,servicios,-1
36234,holaargentina,0
36235,tambien,0
36236,viajar,0
36237,argentina,0
36238,trabajadora,1
36239,iberia,1
36240,encanta,1
36241,video,1
36242,gracias,1
36243,margot,1
36244,si,0
36245,amiga,0
36246,ando,0
36247,madrid,0
36248,indignante,-1
36249,vuelo,-1
36250,comprado,-1
36251,iberia,-1
36252,dejen,-1
36253,facturar,-1
36254,maleta,-1
36255,pasen,-1
36256,pelota,-1
36257,british,-1
36258,airways,-1
36259,volar,1
36260,vuelve,1
36261,divertido,1
36262,placentero,1
36263,auxiliares,1
36264,vuelo,1
36265,jacob,1
36266,vuelo,1
36267,f,1
36268,stnlis,1
36269,ryanair,1
36270,evento,0
36271,repetitivo,0
36272,ultimos,0
36273,anos,0
36274,aerolineas,0
36275,deben,0
36276,revisar,0
36277,criterios,0
36278,asignacion,0
36279,pax,0
36280,fila,0
36281,eme,0
36282,ryanair,0
36283,sube,0
36284,tras,0
36285,anunciar,0
36286,espera,0
36287,obtener,0
36288,unas,0
36289,ganancias,0
36290,record,0
36291,ano,0
36292,pesar,0
36293,cancelaciones,0
36294,holacolombia,0
36295,mejores,0
36296,nacional,0
36297,personal,0
36298,tierra,0
36299,ryanair,0
36300,convoca,0
36301,huelga,0
36302,diciembre,0
36303,maletas,0
36304,pueden,0
36305,entrar,0
36306,cabina,0
36307,ryanair,0
36308,maletas,0
36309,poner,0
36310,sobrino,0
36311,dentro,0
36312,pagar,0
36313,billete,0
36314,quality,-1
36315,service,-1
36316,minutos,-1
36317,espera,-1
36318,hoooolaaaaaa,0
36319,oleary,0
36320,lejos,-1
36321,agilizarlo,-1
36322,empeoro,-1
36323,explicaciones,-1
36324,personal,-1
36325,hablandonos,-1
36326,exclusivamente,-1
36327,italiano,-1
36328,intu,-1
36329,gracias,0
36330,detalle,0
36331,pasajeros,0
36332,vuelo,0
36333,bogota,0
36334,madrid,0
36335,veremos,-1
36336,telediario,-1
36337,pobres,-1
36338,familias,-1
36339,quedado,-1
36340,vacaciones,-1
36341,disneyland,-1
36342,malvados,-1
36343,horas,-1
36344,intentando,-1
36345,conseguir,-1
36346,carta,-1
36347,certifique,-1
36348,vuelo,-1
36349,ayer,-1
36350,madridsantiago,-1
36351,chile,-1
36352,sal,-1
36353,teneis,0
36354,detalles,0
36355,iberia,0
36356,habra,0
36357,vuelos,0
36358,adicionales,0
36359,ampliar,0
36360,frecuencias,0
36361,deben,0
36362,volar,0
36363,desd,0
36364,ryanair,-1
36365,advierte,-1
36366,empleados,-1
36367,procedimientos,-1
36368,disciplinarios,-1
36369,si,-1
36370,venden,-1
36371,mas,-1
36372,productos,-1
36373,segun,-1
36374,via,-1
36375,tecnologia,0
36376,iberia,0
36377,lanza,0
36378,nueva,0
36379,oferta,0
36380,asientos,0
36381,rutas,0
36382,lima,0
36383,nueva,0
36384,politica,0
36385,equipajes,0
36386,numero,0
36387,fijo,0
36388,equipajes,0
36389,mano,0
36390,van,0
36391,si,0
36392,si,0
36393,bod,0
36394,septiembre,-1
36395,viaje,-1
36396,vueling,-1
36397,linea,-1
36398,aerea,-1
36399,low,-1
36400,cost,-1
36401,iberia,-1
36402,maleta,-1
36403,llego,-1
36404,dia,-1
36405,fiesta,-1
36406,fiestalos,-1
36407,tripulantes,-1
36408,cabina,-1
36409,ryanair,-1
36410,denuncian,-1
36411,fraude,-1
36412,low,-1
36413,cost,-1
36414,via,-1
36415,hola,-1
36416,rufino,-1
36417,concesion,-1
36418,iberia,-1
36419,sabia,-1
36420,sa,-1
36421,duena,-1
36422,equipo,-1
36423,club,-1
36424,aa,-1
36425,acceso,-1
36426,plan,-1
36427,asientos,-1
36428,vuelo,-1
36429,asignacion,-1
36430,asientos,-1
36431,hecha,-1
36432,sitio,-1
36433,d,-1
36434,ryanair,-1
36435,sufre,-1
36436,alemania,-1
36437,primera,-1
36438,huelga,-1
36439,pilotos,-1
36440,historia,-1
36441,veo,-1
36442,vuelos,-1
36443,iberia,-1
36444,nunca,-1
36445,van,-1
36446,hora,-1
36447,paso,-1
36448,mismo,-1
36449,pasan,-1
36450,bola,-1
36451,sistema,-1
36452,pesimo,-1
36453,sigo,-1
36454,reclamando,-1
36455,solo,-1
36456,dan,-1
36457,vuel,-1
36458,podria,-1
36459,tambien,-1
36460,informar,-1
36461,cancelacion,-1
36462,ruta,-1
36463,air,-1
36464,europa,-1
36465,septiembre,-1
36466,er,-1
36467,menos,-1
36468,mal,-1
36469,acabo,-1
36470,asi,-1
36471,sino,-1
36472,cago,-1
36473,madre,-1
36474,pario,-1
36475,ryanair,-1
36476,preocupen,-1
36477,pueden,-1
36478,informar,-1
36479,pesimo,-1
36480,trato,-1
36481,recibido,-1
36482,lleida,-1
36483,lleva,-1
36484,toda,-1
36485,manana,-1
36486,error,-1
36487,tratar,-1
36488,gestionar,-1
36489,reservasasientos,-1
36490,vuelo,1
36491,frankfurt,1
36492,conferencias,1
36493,deutsche,1
36494,borse,1
36495,aprovechando,1
36496,hacer,1
36497,peter,1
36498,lynch,1
36499,ryanair,1
36500,accion,1
36501,visto,-1
36502,lista,-1
36503,comportamientos,-1
36504,indebidos,-1
36505,auxiliares,-1
36506,vuelo,-1
36507,falta,-1
36508,cretino,-1
36509,turno,-1
36510,dic,-1
36511,alicanteeeeee,-1
36512,quieren,-1
36513,saber,-1
36514,tomar,-1
36515,nota,-1
36516,reclamacion,-1
36517,x,-1
36518,maleta,-1
36519,habeis,-1
36520,destrozado,-1
36521,lindo,1
36522,avion,1
36523,buen,1
36524,vuelo,1
36525,enviarles,-1
36526,correos,-1
36527,pies,-1
36528,cabeza,-1
36529,manda,-1
36530,atencion,-1
36531,cliente,-1
36532,ryanair,-1
36533,quejan,-1
36534,horrible,-1
36535,aeromexico,-1
36536,air,-1
36537,france,-1
36538,volaris,-1
36539,ido,-1
36540,bien,-1
36541,quejo,-1
36542,iberia,-1
36543,d,-1
36544,aunque,1
36545,ud,1
36546,crea,1
36547,asi,1
36548,viaja,1
36549,primera,1
36550,holaiberia,1
36551,holaaunanuevaiberia,1
36552,hola,-1
36553,esperando,-1
36554,abordar,-1
36555,parecer,-1
36556,vuelo,-1
36557,retrasado,-1
36558,nadie,-1
36559,informa,-1
36560,ib,-1
36561,si,1
36562,quitas,1
36563,monopolio,1
36564,entra,1
36565,competencia,1
36566,empezaran,1
36567,entrar,1
36568,nuevas,1
36569,empresas,1
36570,tarif,1
36571,menos,1
36572,mal,1
36573,volare,1
36574,ryanair,1
36575,desconozco,-1
36576,exactamente,-1
36577,paso,-1
36578,si,-1
36579,resulta,-1
36580,egun,-1
36581,on,-1
36582,sentimos,-1
36583,personas,-1
36584,consumidoras,-1
36585,enfrentar,-1
36586,tipo,-1
36587,situaciones,-1
36588,t,-1
36589,personal,1
36590,tierra,1
36591,ryanair,1
36592,espana,1
36593,convoca,1
36594,huelga,1
36595,proximo,1
36596,dia,1
36597,diciembre,1
36598,eleconomistaes,1
36599,vuelo,-1
36600,iberia,-1
36601,ib,-1
36602,desviado,-1
36603,queretaro,-1
36604,niebla,-1
36605,lejos,-1
36606,aeropuertos,-1
36607,alternos,-1
36608,central,-1
36609,barajas,-1
36610,responde,-1
36611,ninguna,-1
36612,comunicacion,-1
36613,buenos,-1
36614,aires,-1
36615,ezeiza,-1
36616,redes,-1
36617,sociales,-1
36618,sabe,-1
36619,ineficiencia,-1
36620,definitivamente,-1
36621,azafatas,-1
36622,mas,-1
36623,antiguas,-1
36624,siguen,0
36625,llegando,0
36626,ofertones,0
36627,vueling,0
36628,ryanair,0
36629,correo,0
36630,esnoticia,-1
36631,empleados,-1
36632,iberia,-1
36633,prat,-1
36634,convocan,-1
36635,huelga,-1
36636,diciembre,-1
36637,fin,0
36638,voy,0
36639,alla,0
36640,diciembre,0
36641,cojo,0
36642,vuelo,0
36643,madjnb,0
36644,si,0
36645,modico,0
36646,precio,0
36647,iv,0
36648,iberia,-1
36649,den,-1
36650,saco,-1
36651,verdad,-1
36652,estais,-1
36653,dando,-1
36654,noche,-1
36655,quisiera,1
36656,felicitaran,1
36657,tripulante,1
36658,vuelo,1
36659,carla,1
36660,d,1
36661,amabilidad,1
36662,familia,1
36663,vuelo,1
36664,ib,1
36665,tfn,1
36666,solo,-1
36667,cansado,-1
36668,tras,-1
36669,existir,-1
36670,fallo,-1
36671,web,-1
36672,retengan,-1
36673,dinero,-1
36674,podria,-1
36675,explicarme,-1
36676,porq,-1
36677,ultimos,-1
36678,meses,-1
36679,hecho,-1
36680,vuelos,-1
36681,ryanair,-1
36682,sigo,-1
36683,vivo,-1
36684,motherfucker,-1
36685,hola,0
36686,empresaestafa,0
36687,travel,0
36688,unravel,0
36689,pretende,0
36690,vender,0
36691,vuelos,0
36692,pagas,-1
36693,ventana,-1
36694,ryanair,-1
36695,mierda,-1
36696,cristal,-1
36697,tapa,-1
36698,vistas,-1
36699,putabida,-1
36700,puente,-1
36701,bcn,-1
36702,asi,-1
36703,proponen,-1
36704,cambio,-1
36705,mas,-1
36706,caro,-1
36707,propio,-1
36708,billete,-1
36709,vuelta,-1
36710,cuba,1
36711,iberia,1
36712,expandira,1
36713,verano,1
36714,frecuencia,1
36715,vuelos,1
36716,puerto,1
36717,rico,1
36718,prensa,1
36719,latina,1
36720,nuevas,1
36721,posibilidades,1
36722,conexion,1
36723,via,1
36724,milanbergamo,1
36725,aeropuerto,1
36726,zaragoza,1
36727,verguenza,-1
36728,empresa,-1
36729,opere,-1
36730,manera,-1
36731,sabeis,-1
36732,si,-1
36733,desviado,-1
36734,vuelo,-1
36735,madridmalabo,-1
36736,camerun,-1
36737,pregunta,-1
36738,tecnica,-1
36739,puede,-1
36740,ver,-1
36741,rtvees,-1
36742,vuelos,-1
36743,saludo,-1
36744,gracias,-1
36745,holaargentina,0
36746,haz,0
36747,rt,0
36748,siguenos,0
36749,entraras,0
36750,sorteo,0
36751,viaje,0
36752,largo,0
36753,radio,0
36754,hola,-1
36755,habeis,-1
36756,informado,-1
36757,caso,-1
36758,habeis,-1
36759,estafado,-1
36760,hago,-1
36761,pre,-1
36762,reserva,-1
36763,cobrais,-1
36764,blindworlds,-1
36765,compania,-1
36766,aerea,-1
36767,iberia,-1
36768,discrimina,-1
36769,personas,-1
36770,discapacidad,-1
36771,visual,-1
36772,cosas,-1
36773,curiosas,-1
36774,viaje,-1
36775,azafata,-1
36776,ryanair,-1
36777,dice,-1
36778,hacen,-1
36779,dos,-1
36780,espanoles,-1
36781,vuelo,-1
36782,atenas,-1
36783,berli,-1
36784,cierto,-1
36785,vaya,-1
36786,clon,-1
36787,mas,-1
36788,cutre,-1
36789,usas,-1
36790,ryanair,-1
36791,mas,-1
36792,trabajados,-1
36793,cuestiones,-1
36794,conseguirias,1
36795,respuesta,1
36796,inmediata,1
36797,buen,1
36798,servicio,1
36799,red,1
36800,social,1
36801,video,1
36802,avion,1
36803,aerolinea,1
36804,espanol,1
36805,iberia,1
36806,video,1
36807,aeropuerto,1
36808,argentino,1
36809,cordova,1
36810,via,1
36811,buenos,1
36812,aires,1
36813,vuelo,1
36814,madrid,1
36815,espana,1
36816,gusto,1
36817,video,1
36818,relanzamiento,0
36819,menos,0
36820,comercial,0
36821,iberia,0
36822,pura,0
36823,casualidad,0
36824,auxiliares,-1
36825,vuelo,-1
36826,despidieron,-1
36827,pasajeros,-1
36828,salida,-1
36829,sino,-1
36830,pusieron,-1
36831,corrillo,-1
36832,habl,-1
36833,lamentable,-1
36834,verguenza,-1
36835,trato,-1
36836,recibido,-1
36837,equipo,-1
36838,embarque,-1
36839,tierra,-1
36840,vuelo,-1
36841,ib,-1
36842,hacia,-1
36843,roma,-1
36844,vuelo,0
36845,hacia,0
36846,viena,0
36847,incluye,0
36848,menu,0
36849,hora,0
36850,cenar,0
36851,solo,0
36852,saber,0
36853,si,0
36854,compramos,0
36855,gracias,0
36856,estaria,-1
36857,ahora,-1
36858,family,-1
36859,polonia,-1
36860,noooo,-1
36861,ryanair,-1
36862,cancelado,-1
36863,vuelos,-1
36864,marzo,-1
36865,claro,-1
36866,si,-1
36867,vergonzoso,-1
36868,algun,-1
36869,trabajador,-1
36870,llevo,-1
36871,paga,-1
36872,extra,-1
36873,ryanair,-1
36874,advierte,-1
36875,empleados,-1
36876,procedimientos,-1
36877,disciplinarios,-1
36878,si,-1
36879,venden,-1
36880,mas,-1
36881,productos,-1
36882,segun,-1
36883,diario,-1
36884,the,-1
36885,recordando,-1
36886,asturias,-1
36887,cancun,-1
36888,iberia,-1
36889,desastre,-1
36890,parecido,-1
36891,paso,-1
36892,hace,-1
36893,par,-1
36894,semanas,-1
36895,suerte,-1
36896,ahhhh,0
36897,invitacion,0
36898,boda,0
36899,simulara,0
36900,billete,0
36901,avion,0
36902,recordar,0
36903,momento,0
36904,conocieron,0
36905,sito,-1
36906,web,-1
36907,va,-1
36908,caido,-1
36909,saludos,-1
36910,hola,0
36911,vuelo,0
36912,hoy,0
36913,reprograma,0
36914,provincia,0
36915,gasto,0
36916,extra,0
36917,cance,0
36918,ciudad,1
36919,suenos,1
36920,hoy,1
36921,digo,1
36922,holaeuropa,1
36923,che,0
36924,juntamos,0
36925,firmas,0
36926,instale,0
36927,ryanair,0
36928,vueling,0
36929,america,0
36930,asi,0
36931,viajamos,0
36932,barato,0
36933,iberia,1
36934,continua,1
36935,plan,1
36936,expansion,1
36937,apertura,1
36938,nuevo,1
36939,centro,1
36940,servicio,1
36941,madrid,1
36942,hola,-1
36943,cansado,-1
36944,recibir,-1
36945,errores,-1
36946,plataforma,-1
36947,intentando,-1
36948,acceder,-1
36949,usuario,-1
36950,iberia,-1
36951,holacolombia,1
36952,seria,1
36953,mejor,1
36954,sorpresa,1
36955,puedo,1
36956,dar,1
36957,abuela,1
36958,llevarle,1
36959,bisnietas,1
36960,podeis,0
36961,solucionar,0
36962,problema,0
36963,reserva,0
36964,gracias,-1
36965,info,-1
36966,encantado,-1
36967,pasajero,-1
36968,frecuente,-1
36969,usuario,-1
36970,madrileno,-1
36971,t,-1
36972,ryanair,1
36973,lanza,1
36974,vuelos,1
36975,cinco,1
36976,euros,1
36977,blackfriday,1
36978,horas,-1
36979,sigo,-1
36980,facturas,-1
36981,solo,-1
36982,ryanair,-1
36983,demas,-1
36984,tambien,-1
36985,vuelto,-1
36986,igual,-1
36987,miserablesaun,-1
36988,asi,-1
36989,raynair,-1
36990,nomore,-1
36991,respuestas,-1
36992,tan,-1
36993,pautadas,-1
36994,cambien,-1
36995,comunicacion,-1
36996,mas,-1
36997,personalizada,-1
36998,cercana,-1
